lat,lon,alt,date,device,os,version
40.70165,-73.9886437,0,2012-06-02 13:27:14,"samsung crespo",4.0.4,1.0
40.7145911,-73.9721194,0,2012-06-02 13:47:07,"samsung crespo",4.0.4,1.0
40.75700635,-73.9934453,0,2012-06-19 14:09:55,"HTC mecha",2.3.4,1.0
40.7177778,-73.9949631,0,2013-09-11 19:36:44,"LGE mako",4.3,1.0
40.7315365,-74.0032078,0,2013-09-11 22:26:48,"LGE mako",4.3,1.0
40.7317879,-74.0033466,0,2013-09-11 22:56:43,"LGE mako",4.3,1.0
40.7267422,-73.99907,0,2013-09-12 00:46:45,"LGE mako",4.3,1.0
40.7238977,-73.992037,0,2013-09-12 00:56:46,"LGE mako",4.3,1.0
40.7012308,-73.9870698,0,2013-09-12 01:17:07,"LGE mako",4.3,1.0
40.7047179,-73.988575,0,2013-09-12 01:26:48,"LGE mako",4.3,1.0
40.7046088,-73.9911589,0,2013-09-12 02:16:48,"LGE mako",4.3,1.0
40.7047942,-73.9883715,0,2013-09-12 02:26:43,"LGE mako",4.3,1.0
40.7177903,-73.9949765,0,2013-09-12 13:06:43,"LGE mako",4.3,1.0
40.7176697,-73.9933015,0,2013-09-12 16:26:44,"LGE mako",4.3,1.0
40.7200136,-73.992946,0,2013-09-12 16:36:43,"LGE mako",4.3,1.0
40.7658203,-73.892489,0,2013-09-12 16:47:27,"LGE mako",4.3,1.0
40.7714382,-73.8714445,0,2013-09-12 16:57:07,"LGE mako",4.3,1.0
40.77547,-73.8638903,0,2013-09-12 17:37:24,"LGE mako",4.3,1.0
40.7766683,-73.8629284,0,2013-09-12 17:46:43,"LGE mako",4.3,1.0
40.7711748,-73.8714423,0,2013-09-12 17:56:43,"LGE mako",4.3,1.0
40.7748392,-73.8726671,0,2013-09-12 18:16:48,"LGE mako",4.3,1.0
40.776552,-73.8727792,0,2013-09-12 19:36:44,"LGE mako",4.3,1.0
40.8049392,-73.9139117,0,2013-09-12 19:56:46,"LGE mako",4.3,1.0
40.7710515,-73.8809324,0,2013-09-12 21:08:05,"LGE mako",4.3,1.0
40.7739252,-73.88210174,20.5,2013-09-12 21:28:48,"LGE mako",4.3,1.0
40.7715971,-73.8869789,0,2013-09-12 21:37:40,"LGE mako",4.3,1.0
40.7764335,-73.8740999,0,2013-09-12 22:02:40,"LGE mako",4.3,1.0
40.776414,-73.874108,0,2013-09-12 22:12:21,"LGE mako",4.3,1.0
40.7768265,-73.8725887,0,2013-09-12 22:27:58,"LGE mako",4.3,1.0
40.7762754,-73.8727007,0,2013-09-12 22:37:56,"LGE mako",4.3,1.0
40.7734174,-73.8746159,0,2013-09-12 22:47:59,"LGE mako",4.3,1.0
40.7233621,-73.9391686,0,2013-09-12 22:57:55,"LGE mako",4.3,1.0
40.6973097,-73.9869325,0,2013-09-12 23:08:07,"LGE mako",4.3,1.0
40.7047485,-73.9883349,0,2013-09-12 23:17:54,"LGE mako",4.3,1.0
40.7046752,-73.9894122,0,2013-09-13 00:07:54,"LGE mako",4.3,1.0
40.7048061,-73.9884464,0,2013-09-13 00:17:54,"LGE mako",4.3,1.0
40.7041091,-73.9895273,0,2013-09-13 00:27:55,"LGE mako",4.3,1.0
40.7047342,-73.9885443,0,2013-09-13 00:37:54,"LGE mako",4.3,1.0
40.7002993,-73.9868092,0,2013-09-13 13:17:53,"LGE mako",4.3,1.0
40.709424,-73.9949632,0,2013-09-13 13:27:52,"LGE mako",4.3,1.0
40.7150985,-73.9953995,0,2013-09-13 13:37:51,"LGE mako",4.3,1.0
40.7177977,-73.9949482,0,2013-09-13 13:47:50,"LGE mako",4.3,1.0
40.7189027,-73.9916253,0,2013-09-13 22:37:53,"LGE mako",4.3,1.0
40.7206048,-73.9898202,0,2013-09-13 23:17:51,"LGE mako",4.3,1.0
40.7223824,-73.9887868,0,2013-09-14 00:27:51,"LGE mako",4.3,1.0
40.7220081,-73.9869388,0,2013-09-14 00:37:52,"LGE mako",4.3,1.0
40.7038537,-73.9885904,0,2013-09-14 02:07:50,"LGE mako",4.3,1.0
40.7047853,-73.9883812,0,2013-09-14 02:27:50,"LGE mako",4.3,1.0
40.7037115,-73.9882344,0,2013-09-14 02:47:50,"LGE mako",4.3,1.0
40.7024275,-73.9872283,0,2013-09-14 02:57:52,"LGE mako",4.3,1.0
40.7044448,-73.9888727,0,2013-09-14 06:07:51,"LGE mako",4.3,1.0
40.7014612,-73.9949998,0,2013-09-14 14:47:52,"LGE mako",4.3,1.0
40.7011769,-73.9935784,0,2013-09-14 14:57:52,"LGE mako",4.3,1.0
40.7017672,-74.001733,0,2013-09-14 15:18:31,"LGE mako",4.3,1.0
40.7027727,-73.9942696,0,2013-09-14 15:27:52,"LGE mako",4.3,1.0
40.7036398,-73.9881663,0,2013-09-14 15:37:50,"LGE mako",4.3,1.0
40.7048155,-73.9883219,0,2013-09-14 15:47:51,"LGE mako",4.3,1.0
40.7046501,-73.9894551,0,2013-09-14 20:07:50,"LGE mako",4.3,1.0
40.7048061,-73.9882924,0,2013-09-14 20:17:50,"LGE mako",4.3,1.0
40.7021641,-73.9896683,0,2013-09-14 20:57:53,"LGE mako",4.3,1.0
40.7039475,-73.9884389,0,2013-09-14 21:07:50,"LGE mako",4.3,1.0
40.7047639,-73.9883068,0,2013-09-14 21:17:50,"LGE mako",4.3,1.0
40.7047793,-73.9883292,0,2013-09-14 21:37:50,"LGE mako",4.3,1.0
40.7040619,-73.9894281,0,2013-09-15 13:27:50,"LGE mako",4.3,1.0
40.7012782,-73.9940204,0,2013-09-15 13:37:50,"LGE mako",4.3,1.0
40.702637,-73.9941767,0,2013-09-15 13:57:51,"LGE mako",4.3,1.0
40.7039218,-73.9884984,0,2013-09-15 14:07:50,"LGE mako",4.3,1.0
40.7046957,-73.9892313,0,2013-09-15 18:07:51,"LGE mako",4.3,1.0
40.7037205,-73.9882932,0,2013-09-15 18:27:50,"LGE mako",4.3,1.0
40.702254,-73.9928282,0,2013-09-15 18:37:50,"LGE mako",4.3,1.0
40.7039549,-73.9885675,0,2013-09-15 18:57:52,"LGE mako",4.3,1.0
40.7011162,-73.9871427,0,2013-09-15 19:17:50,"LGE mako",4.3,1.0
40.7050514,-73.9897685,0,2013-09-15 19:27:52,"LGE mako",4.3,1.0
40.7148104,-73.9949634,0,2013-09-15 19:37:50,"LGE mako",4.3,1.0
40.7177688,-73.9951107,0,2013-09-15 19:47:00,"LGE mako",4.3,1.0
40.717802,-73.995107,0,2013-09-15 19:56:56,"LGE mako",4.3,1.0
40.7127941,-73.9945039,0,2013-09-15 22:16:58,"LGE mako",4.3,1.0
40.7052471,-73.989716,0,2013-09-15 22:26:55,"LGE mako",4.3,1.0
40.7012293,-73.9871482,0,2013-09-15 22:36:56,"LGE mako",4.3,1.0
40.7024196,-73.9886813,0,2013-09-15 22:46:57,"LGE mako",4.3,1.0
40.704729,-73.9886865,0,2013-09-15 22:56:56,"LGE mako",4.3,1.0
40.7047575,-73.9888596,0,2013-09-16 11:26:55,"LGE mako",4.3,1.0
40.7029479,-73.9839035,0,2013-09-16 12:16:57,"LGE mako",4.3,1.0
40.7045717,-73.9923536,0,2013-09-16 12:26:55,"LGE mako",4.3,1.0
40.7046614,-73.9890778,0,2013-09-16 12:36:56,"LGE mako",4.3,1.0
40.6998783,-73.9865856,0,2013-09-16 13:06:59,"LGE mako",4.3,1.0
40.7094771,-73.9954522,0,2013-09-16 13:17:17,"LGE mako",4.3,1.0
40.7163477,-73.9958286,0,2013-09-16 13:26:57,"LGE mako",4.3,1.0
40.7178109,-73.9949957,0,2013-09-16 13:36:55,"LGE mako",4.3,1.0
40.7135241,-73.9937479,0,2013-09-16 16:47:16,"LGE mako",4.3,1.0
40.7264072,-73.9955554,0,2013-09-16 16:56:58,"LGE mako",4.3,1.0
40.7299542,-73.9934846,0,2013-09-16 17:06:57,"LGE mako",4.3,1.0
40.7298545,-73.9933123,0,2013-09-16 21:06:56,"LGE mako",4.3,1.0
40.726726,-73.9943285,0,2013-09-16 21:46:58,"LGE mako",4.3,1.0
40.7244145,-73.9933814,0,2013-09-16 21:56:57,"LGE mako",4.3,1.0
40.703092,-73.9866563,0,2013-09-16 23:06:55,"LGE mako",4.3,1.0
40.7038457,-73.9902313,0,2013-09-16 23:16:57,"LGE mako",4.3,1.0
40.7039713,-73.9884999,0,2013-09-16 23:26:56,"LGE mako",4.3,1.0
40.7046667,-73.9885882,0,2013-09-16 23:56:56,"LGE mako",4.3,1.0
40.7145352,-73.9904392,0,2013-09-17 01:06:58,"LGE mako",4.3,1.0
40.7045267,-73.9886644,0,2013-09-17 03:46:56,"LGE mako",4.3,1.0
40.7041438,-73.9895663,0,2013-09-17 03:56:55,"LGE mako",4.3,1.0
40.7046526,-73.9884799,0,2013-09-17 04:06:56,"LGE mako",4.3,1.0
40.703648,-73.9882452,0,2013-09-17 13:06:56,"LGE mako",4.3,1.0
40.7016102,-73.9877617,0,2013-09-17 13:16:59,"LGE mako",4.3,1.0
40.7094098,-73.9952992,0,2013-09-17 13:26:56,"LGE mako",4.3,1.0
40.7165699,-73.9956112,0,2013-09-17 13:36:56,"LGE mako",4.3,1.0
40.7141059,-73.9977026,0,2013-09-17 16:06:59,"LGE mako",4.3,1.0
40.7168098,-73.9936052,0,2013-09-17 16:46:57,"LGE mako",4.3,1.0
40.7172118,-73.9908635,0,2013-09-17 16:56:58,"LGE mako",4.3,1.0
40.7178171,-73.9950592,0,2013-09-17 17:06:56,"LGE mako",4.3,1.0
40.7158242,-73.995828,0,2013-09-17 19:36:56,"LGE mako",4.3,1.0
40.7051401,-73.9924202,0,2013-09-17 19:46:59,"LGE mako",4.3,1.0
40.6999602,-73.9866317,0,2013-09-17 19:56:55,"LGE mako",4.3,1.0
40.703931,-73.9884748,0,2013-09-17 20:06:56,"LGE mako",4.3,1.0
40.7297906,-73.9908739,0,2013-09-17 22:26:57,"LGE mako",4.3,1.0
40.729201,-73.9922317,0,2013-09-17 22:36:57,"LGE mako",4.3,1.0
40.7288537,-73.9919437,0,2013-09-18 00:36:59,"LGE mako",4.3,1.0
40.7288788,-73.9919345,0,2013-09-18 01:06:59,"LGE mako",4.3,1.0
40.7288917,-73.991982,0,2013-09-18 01:26:58,"LGE mako",4.3,1.0
40.7241345,-73.993632,0,2013-09-18 01:46:58,"LGE mako",4.3,1.0
40.72473,-73.9944337,0,2013-09-18 01:56:59,"LGE mako",4.3,1.0
40.7189646,-73.994599,0,2013-09-18 04:27:01,"LGE mako",4.3,1.0
40.7047964,-73.9882731,0,2013-09-18 05:06:58,"LGE mako",4.3,1.0
40.6999405,-73.986677,0,2013-09-18 12:46:58,"LGE mako",4.3,1.0
40.709904,-73.994369,0,2013-09-18 12:56:58,"LGE mako",4.3,1.0
40.7128132,-73.9940788,0,2013-09-18 13:06:59,"LGE mako",4.3,1.0
40.7178162,-73.9949995,0,2013-09-18 13:16:58,"LGE mako",4.3,1.0
40.7188691,-73.9946463,0,2013-09-18 16:36:58,"LGE mako",4.3,1.0
40.720561,-73.9947893,0,2013-09-18 16:47:00,"LGE mako",4.3,1.0
40.7178862,-73.9950332,0,2013-09-18 17:26:59,"LGE mako",4.3,1.0
40.723252,-73.999175,0,2013-09-18 20:36:59,"LGE mako",4.3,1.0
40.7228585,-73.9982697,0,2013-09-18 20:46:59,"LGE mako",4.3,1.0
40.7206007,-74.000809,0,2013-09-18 20:57:01,"LGE mako",4.3,1.0
40.7193518,-73.9973518,0,2013-09-18 21:16:58,"LGE mako",4.3,1.0
40.717809,-73.9950865,0,2013-09-18 21:26:59,"LGE mako",4.3,1.0
40.720732,-73.9931787,0,2013-09-18 22:06:59,"LGE mako",4.3,1.0
40.7206765,-73.9935494,0,2013-09-18 22:46:59,"LGE mako",4.3,1.0
40.7162994,-73.9957268,0,2013-09-18 23:06:58,"LGE mako",4.3,1.0
40.703829,-73.9884741,0,2013-09-18 23:16:58,"LGE mako",4.3,1.0
40.7047916,-73.9884931,0,2013-09-18 23:46:58,"LGE mako",4.3,1.0
40.703819,-73.9870057,0,2013-09-19 12:17:01,"LGE mako",4.3,1.0
40.7045642,-73.9898488,0,2013-09-19 12:26:58,"LGE mako",4.3,1.0
40.7045947,-73.9945168,0,2013-09-19 12:36:59,"LGE mako",4.3,1.0
40.7038431,-73.9884479,0,2013-09-19 12:46:58,"LGE mako",4.3,1.0
40.7047654,-73.9890077,0,2013-09-19 13:06:59,"LGE mako",4.3,1.0
40.7011368,-73.9878416,0,2013-09-19 13:16:59,"LGE mako",4.3,1.0
40.70472364,-73.98924817,9.80000019073,2013-09-19 13:24:35,"LGE mako",4.3,1.0
40.7048825,-73.9925317,0,2013-09-19 13:26:58,"LGE mako",4.3,1.0
40.7125663,-73.9938772,0,2013-09-19 13:36:58,"LGE mako",4.3,1.0
40.7177983,-73.9950771,0,2013-09-19 13:46:58,"LGE mako",4.3,1.0
40.7177533,-73.9951365,0,2013-09-19 16:06:58,"LGE mako",4.3,1.0
40.7173911,-73.9974627,0,2013-09-19 16:17:01,"LGE mako",4.3,1.0
40.7174022,-73.9953682,0,2013-09-19 16:47:00,"LGE mako",4.3,1.0
40.726921,-73.9956212,0,2013-09-19 17:17:01,"LGE mako",4.3,1.0
40.7294381,-73.9933331,0,2013-09-19 17:27:00,"LGE mako",4.3,1.0
40.72739072,-73.99521789,61.7000007629,2013-09-19 19:31:12,"LGE mako",4.3,1.0
40.7184122,-73.9948405,0,2013-09-19 19:46:57,"LGE mako",4.3,1.0
40.7183393,-73.9947565,0,2013-09-19 19:56:57,"LGE mako",4.3,1.0
40.7119071,-73.9661737,0,2013-09-19 20:06:58,"LGE mako",4.3,1.0
40.6900765,-73.9231967,0,2013-09-19 20:16:59,"LGE mako",4.3,1.0
40.6803278,-73.858766,0,2013-09-19 20:57:02,"LGE mako",4.3,1.0
40.6622346,-73.8308704,0,2013-09-19 21:07:02,"LGE mako",4.3,1.0
40.6569333,-73.8030459,0,2013-09-19 21:17:21,"LGE mako",4.3,1.0
40.6466901,-73.7839915,0,2013-09-19 21:26:59,"LGE mako",4.3,1.0
40.6443721,-73.7836242,0,2013-09-19 21:37:01,"LGE mako",4.3,1.0
40.647784,-73.7851249,0,2013-09-19 21:46:58,"LGE mako",4.3,1.0
40.6380609,-73.781212,0,2013-09-19 21:56:58,"LGE mako",4.3,1.0
47.4391924,-122.3031449,0,2013-09-20 04:13:49,"LGE mako",4.3,1.0
47.4766983,-122.2796829,0,2013-09-20 04:34:05,"LGE mako",4.3,1.0
47.6068935,-122.3310486,0,2013-09-20 04:43:47,"LGE mako",4.3,1.0
47.6084481,-122.3301743,0,2013-09-20 12:33:48,"LGE mako",4.3,1.0
47.6062844,-122.3305369,0,2013-09-20 13:33:48,"LGE mako",4.3,1.0
47.6070832,-122.3316649,0,2013-09-20 14:03:48,"LGE mako",4.3,1.0
47.5922325,-122.3089769,0,2013-09-20 15:04:08,"LGE mako",4.3,1.0
47.60203385,-122.18293321,2.09999990463,2013-09-20 15:14:58,"LGE mako",4.3,1.0
47.6454534,-122.1384416,0,2013-09-20 15:23:48,"LGE mako",4.3,1.0
47.6535642,-122.1349779,0,2013-09-20 16:53:47,"LGE mako",4.3,1.0
47.6400224,-122.1253594,0,2013-09-20 17:03:48,"LGE mako",4.3,1.0
47.6453929,-122.1273958,0,2013-09-20 20:33:48,"LGE mako",4.3,1.0
47.6440088,-122.1295532,0,2013-09-20 20:43:55,"LGE mako",4.3,1.0
47.643517,-122.1285832,0,2013-09-20 20:53:50,"LGE mako",4.3,1.0
47.6452562,-122.1277033,0,2013-09-20 21:13:53,"LGE mako",4.3,1.0
47.6398429,-122.1255345,0,2013-09-20 21:23:49,"LGE mako",4.3,1.0
47.6387756,-122.1262051,0,2013-09-20 22:33:54,"LGE mako",4.3,1.0
47.6413038,-122.1253383,0,2013-09-20 22:43:50,"LGE mako",4.3,1.0
47.6394988,-122.1431817,0,2013-09-20 23:33:49,"LGE mako",4.3,1.0
47.6391379,-122.2198265,0,2013-09-20 23:43:50,"LGE mako",4.3,1.0
47.6279924,-122.2939216,0,2013-09-20 23:53:49,"LGE mako",4.3,1.0
47.6095037,-122.3167996,0,2013-09-21 00:03:49,"LGE mako",4.3,1.0
47.6111148,-122.317137,0,2013-09-21 00:13:50,"LGE mako",4.3,1.0
47.6109597,-122.3163328,0,2013-09-21 01:23:52,"LGE mako",4.3,1.0
47.6104143,-122.3227287,0,2013-09-21 02:03:51,"LGE mako",4.3,1.0
47.54871233,-122.31273798,-35.2000007629,2013-09-21 02:15:02,"LGE mako",4.3,1.0
47.464819,-122.2814407,0,2013-09-21 02:23:48,"LGE mako",4.3,1.0
47.4424994,-122.3013109,0,2013-09-21 02:33:49,"LGE mako",4.3,1.0
47.4395802,-122.2964148,0,2013-09-21 02:53:49,"LGE mako",4.3,1.0
47.4390514,-122.3007505,0,2013-09-21 03:03:49,"LGE mako",4.3,1.0
37.6167925,-122.3912946,0,2013-09-21 05:30:50,"LGE mako",4.3,1.0
37.6197598,-122.3881934,0,2013-09-21 05:40:25,"LGE mako",4.3,1.0
37.6165018,-122.3891634,0,2013-09-21 05:50:26,"LGE mako",4.3,1.0
37.6145306,-122.3895551,0,2013-09-21 06:00:28,"LGE mako",4.3,1.0
37.6137838,-122.3888825,0,2013-09-21 06:20:25,"LGE mako",4.3,1.0
37.6137008,-122.3888653,0,2013-09-21 07:30:27,"LGE mako",4.3,1.0
37.6138356,-122.3868381,0,2013-09-21 07:40:25,"LGE mako",4.3,1.0
37.6089151,-122.3874574,0,2013-09-21 08:10:26,"LGE mako",4.3,1.0
22.3142003,113.9311054,0,2013-09-21 21:53:56,"LGE mako",4.3,1.0
22.3151433,113.9358063,0,2013-09-21 22:03:35,"LGE mako",4.3,1.0
22.33407724,114.1077532,43.5,2013-09-21 22:25:03,"LGE mako",4.3,1.0
22.29033517,114.14122001,9.19999980927,2013-09-21 22:32:30,"LGE mako",4.3,1.0
22.2814448,114.1713524,0,2013-09-22 01:33:24,"LGE mako",4.3,1.0
22.2814398,114.1713709,0,2013-09-22 01:52:15,"LGE mako",4.3,1.0
22.2821992,114.172479,0,2013-09-22 02:02:16,"LGE mako",4.3,1.0
22.2822584,114.1724517,0,2013-09-22 02:22:15,"LGE mako",4.3,1.0
22.282117,114.1724611,0,2013-09-22 02:32:15,"LGE mako",4.3,1.0
22.2821136,114.1724587,0,2013-09-22 02:52:15,"LGE mako",4.3,1.0
22.2821865,114.1724711,0,2013-09-22 03:02:15,"LGE mako",4.3,1.0
22.2821163,114.1724474,0,2013-09-22 03:22:16,"LGE mako",4.3,1.0
22.2822098,114.1724397,0,2013-09-22 03:32:15,"LGE mako",4.3,1.0
22.2821681,114.1724726,0,2013-09-22 03:42:15,"LGE mako",4.3,1.0
22.2821223,114.1724559,0,2013-09-22 04:32:16,"LGE mako",4.3,1.0
22.2821539,114.1724508,0,2013-09-22 04:42:16,"LGE mako",4.3,1.0
22.2821839,114.172446,0,2013-09-22 05:02:16,"LGE mako",4.3,1.0
22.2821227,114.1724553,0,2013-09-22 05:12:16,"LGE mako",4.3,1.0
22.2821871,114.1724707,0,2013-09-22 05:32:15,"LGE mako",4.3,1.0
22.2820534,114.1724542,0,2013-09-22 05:42:15,"LGE mako",4.3,1.0
22.2818039,114.1524578,0,2013-09-22 07:42:15,"LGE mako",4.3,1.0
22.2824984,114.1530571,0,2013-09-22 08:12:15,"LGE mako",4.3,1.0
22.2825208,114.1530727,0,2013-09-22 08:32:15,"LGE mako",4.3,1.0
22.2825153,114.1530711,0,2013-09-22 08:42:15,"LGE mako",4.3,1.0
22.2825106,114.1530542,0,2013-09-22 09:02:16,"LGE mako",4.3,1.0
22.2825296,114.1531396,0,2013-09-22 09:12:17,"LGE mako",4.3,1.0
22.28092329,114.16980174,30.1000003815,2013-09-22 09:44:29,"LGE mako",4.3,1.0
22.281354,114.1712696,0,2013-09-22 09:52:15,"LGE mako",4.3,1.0
22.2821822,114.1724537,0,2013-09-22 10:02:15,"LGE mako",4.3,1.0
22.2821168,114.1724634,0,2013-09-22 17:02:15,"LGE mako",4.3,1.0
22.2813044,114.1712057,0,2013-09-23 01:22:15,"LGE mako",4.3,1.0
22.281371,114.1712981,0,2013-09-23 02:32:15,"LGE mako",4.3,1.0
22.2821302,114.1724497,0,2013-09-23 03:22:15,"LGE mako",4.3,1.0
22.2821668,114.1724594,0,2013-09-23 05:42:15,"LGE mako",4.3,1.0
22.2810262,114.1725947,0,2013-09-23 08:32:16,"LGE mako",4.3,1.0
22.282184,114.1724826,0,2013-09-23 10:12:15,"LGE mako",4.3,1.0
22.2813239,114.1712147,0,2013-09-23 10:32:15,"LGE mako",4.3,1.0
22.2813346,114.1712375,0,2013-09-23 15:02:55,"LGE mako",4.3,1.0
22.2822356,114.1724772,0,2013-09-23 15:12:15,"LGE mako",4.3,1.0
22.2822051,114.1724424,0,2013-09-23 17:02:15,"LGE mako",4.3,1.0
22.2813648,114.1712913,0,2013-09-24 04:52:15,"LGE mako",4.3,1.0
22.2813241,114.1711775,0,2013-09-24 05:32:15,"LGE mako",4.3,1.0
22.3007963,114.1795056,0,2013-09-24 13:42:31,"LGE mako",4.3,1.0
22.30083,114.1796042,0,2013-09-24 17:12:15,"LGE mako",4.3,1.0
22.3007973,114.1796079,0,2013-09-25 07:42:15,"LGE mako",4.3,1.0
22.2834937,114.1502786,0,2013-09-25 13:02:15,"LGE mako",4.3,1.0
22.2834359,114.1503674,0,2013-09-25 14:02:15,"LGE mako",4.3,1.0
22.2824928,114.1530721,0,2013-09-25 14:52:15,"LGE mako",4.3,1.0
22.2824913,114.1530834,0,2013-09-25 15:02:16,"LGE mako",4.3,1.0
22.2824995,114.1530924,0,2013-09-25 15:12:15,"LGE mako",4.3,1.0
22.2825003,114.1530937,0,2013-09-25 15:22:15,"LGE mako",4.3,1.0
22.300867,114.1795888,0,2013-09-25 16:02:16,"LGE mako",4.3,1.0
22.3008497,114.1796003,0,2013-09-25 16:32:16,"LGE mako",4.3,1.0
22.300855,114.179604,0,2013-09-25 17:32:15,"LGE mako",4.3,1.0
22.3002069,114.1796278,0,2013-09-26 01:22:15,"LGE mako",4.3,1.0
22.3158566,114.1624787,0,2013-09-26 05:42:15,"LGE mako",4.3,1.0
22.3009074,114.1795711,0,2013-09-26 08:52:15,"LGE mako",4.3,1.0
22.2996594,114.1779442,0,2013-09-26 13:12:15,"LGE mako",4.3,1.0
22.302296,114.175537,0,2013-09-26 14:22:16,"LGE mako",4.3,1.0
22.3022873,114.1755107,0,2013-09-26 14:32:16,"LGE mako",4.3,1.0
22.3008398,114.1795898,0,2013-09-26 15:12:15,"LGE mako",4.3,1.0
22.3008893,114.1795937,0,2013-09-26 16:02:16,"LGE mako",4.3,1.0
22.300823,114.1795939,0,2013-09-26 17:42:15,"LGE mako",4.3,1.0
22.3008477,114.179591,0,2013-09-26 22:22:15,"LGE mako",4.3,1.0
22.3046905,114.1614697,0,2013-09-27 00:52:15,"LGE mako",4.3,1.0
22.3137202,113.9352642,0,2013-09-27 01:32:16,"LGE mako",4.3,1.0
22.31483,113.9331668,0,2013-09-27 01:42:17,"LGE mako",4.3,1.0
22.3135093,113.9262978,0,2013-09-27 01:52:15,"LGE mako",4.3,1.0
22.3133683,113.9263447,0,2013-09-27 02:32:15,"LGE mako",4.3,1.0
22.313414,113.9263523,0,2013-09-27 02:52:15,"LGE mako",4.3,1.0
37.6183463,-122.3928977,0,2013-09-27 15:05:59,"LGE mako",4.3,1.0
37.6167547,-122.3897585,0,2013-09-27 15:15:53,"LGE mako",4.3,1.0
37.6162485,-122.3960197,0,2013-09-27 15:55:52,"LGE mako",4.3,1.0
37.6154771,-122.3911751,0,2013-09-27 16:05:53,"LGE mako",4.3,1.0
37.7079958,-122.4669597,0,2013-09-27 16:25:53,"LGE mako",4.3,1.0
37.7657905,-122.4160333,0,2013-09-27 16:35:53,"LGE mako",4.3,1.0
37.7933559,-122.3964939,0,2013-09-27 16:45:53,"LGE mako",4.3,1.0
37.792369,-122.4059804,0,2013-09-27 16:55:54,"LGE mako",4.3,1.0
37.7917449,-122.4106879,0,2013-09-27 17:05:53,"LGE mako",4.3,1.0
37.7921134,-122.4101865,0,2013-09-27 17:45:53,"LGE mako",4.3,1.0
37.7920924,-122.4102441,0,2013-09-27 19:55:54,"LGE mako",4.3,1.0
37.7897834,-122.4086061,0,2013-09-27 21:16:07,"LGE mako",4.3,1.0
37.7888036,-122.4122807,0,2013-09-27 21:25:55,"LGE mako",4.3,1.0
37.7898142,-122.4119185,0,2013-09-27 21:35:54,"LGE mako",4.3,1.0
37.7920887,-122.4102603,0,2013-09-27 22:05:53,"LGE mako",4.3,1.0
37.7917842,-122.410729,0,2013-09-28 00:55:53,"LGE mako",4.3,1.0
37.7920536,-122.4102129,0,2013-09-28 01:15:53,"LGE mako",4.3,1.0
37.7837373,-122.4209648,0,2013-09-28 15:15:54,"LGE mako",4.3,1.0
37.777088,-122.4212308,0,2013-09-28 15:25:55,"LGE mako",4.3,1.0
37.7776919,-122.4177451,0,2013-09-28 16:06:08,"LGE mako",4.3,1.0
37.7771955,-122.4210301,0,2013-09-28 16:16:00,"LGE mako",4.3,1.0
37.7772077,-122.4210164,0,2013-09-28 16:25:53,"LGE mako",4.3,1.0
37.776836,-122.4213815,0,2013-09-28 17:35:52,"LGE mako",4.3,1.0
37.7752148,-122.4248796,0,2013-09-28 18:05:54,"LGE mako",4.3,1.0
37.7768366,-122.4213533,0,2013-09-28 18:15:52,"LGE mako",4.3,1.0
37.7768475,-122.4213581,0,2013-09-28 19:55:58,"LGE mako",4.3,1.0
37.776758,-122.4202082,0,2013-09-28 20:15:53,"LGE mako",4.3,1.0
37.7768206,-122.4213764,0,2013-09-28 20:45:51,"LGE mako",4.3,1.0
37.7768434,-122.4213226,0,2013-09-28 20:55:52,"LGE mako",4.3,1.0
37.7767817,-122.4213249,0,2013-09-28 21:05:52,"LGE mako",4.3,1.0
37.7768655,-122.4201954,0,2013-09-28 21:25:52,"LGE mako",4.3,1.0
37.7767289,-122.4212319,0,2013-09-28 21:35:53,"LGE mako",4.3,1.0
37.7918412,-122.41079,0,2013-09-29 01:05:53,"LGE mako",4.3,1.0
37.7920723,-122.4103124,0,2013-09-29 01:35:53,"LGE mako",4.3,1.0
37.7917806,-122.4107484,0,2013-09-29 03:35:56,"LGE mako",4.3,1.0
37.7920231,-122.4102332,0,2013-09-29 16:09:44,"LGE mako",4.3,1.0
37.7923858,-122.4052258,0,2013-09-29 17:29:45,"LGE mako",4.3,1.0
37.7930689,-122.3996795,0,2013-09-29 17:39:47,"LGE mako",4.3,1.0
37.7951567,-122.3936837,0,2013-09-29 17:49:47,"LGE mako",4.3,1.0
37.7961204,-122.3937594,0,2013-09-29 18:09:45,"LGE mako",4.3,1.0
37.7950509,-122.3929728,0,2013-09-29 18:39:43,"LGE mako",4.3,1.0
37.8565514,-122.4790733,0,2013-09-29 19:28:06,"LGE mako",4.3,1.0
37.8925254,-122.52946,0,2013-09-29 19:47:45,"LGE mako",4.3,1.0
37.9080993,-122.5560774,0,2013-09-29 19:58:06,"LGE mako",4.3,1.0
37.9080953,-122.5561813,0,2013-09-29 21:17:39,"LGE mako",4.3,1.0
37.9067021,-122.5474248,0,2013-09-29 22:00:28,"LGE mako",4.3,1.0
37.9058118,-122.547588,0,2013-09-29 22:54:17,"LGE mako",4.3,1.0
37.76337,-122.4216855,0,2013-09-30 01:16:37,"LGE mako",4.3,1.0
37.7647298,-122.4230446,0,2013-09-30 01:25:14,"LGE mako",4.3,1.0
37.7645707,-122.4228778,0,2013-09-30 01:28:57,"LGE mako",4.3,1.0
37.7917143,-122.4106144,0,2013-09-30 03:31:00,"LGE mako",4.3,1.0
